"SEQPLT","YEAR","PSTATABB","PNAME","ORISPL","OPRNAME","OPRCODE","UTLSRVNM","UTLSRVID","SECTOR","BANAME","BACODE","NERC","SUBRGN","SRNAME","ISORTO","FIPSST","FIPSCNTY","CNTYNAME","CAMDFLAG","NUMUNT","NUMGEN","PLPRMFL","PLFUELCT","COALFLAG","CAPFAC","NAMEPCAP","NBFACTOR","RMBMFLAG","CHPFLAG","USETHRMO","PWRTOHT","ELCALLOC","PSFLAG","PLHTIAN","PLHTIOZ","PLHTIANT","PLHTIOZT","PLNGENAN","PLNGENOZ","PLNOXAN","PLNOXOZ","PLSO2AN","PLCO2AN","PLCH4AN","PLN2OAN","PLCO2EQA","PLHGAN","PLNOXRTA","PLNOXRTO","PLSO2RTA","PLCO2RTA","PLCH4RTA","PLN2ORTA","PLC2ERTA","PLHGRTA","PLNOXRA","PLNOXRO","PLSO2RA","PLCO2RA","PLCH4RA","PLN2ORA","PLC2ERA","PLHGRA","PLNOXCRT","PLNOXCRO","PLSO2CRT","PLCO2CRT","PLCH4CRT","PLN2OCRT","PLC2ECRT","PLHGCRT","UNNOX","UNNOXOZ","UNSO2","UNCO2","UNCH4","UNN2O","UNHG","UNHTI","UNHTIOZ","UNHTIT","UNHTIOZT","UNNOXSRC","UNNOZSRC","UNSO2SRC","UNCO2SRC","UNCH4SRC","UNN2OSRC","UNHGSRC","UNHTISRC","UNHOZSRC","BIONOX","BIONOXOZ","BIOSO2","BIOCO2","BIOCH4","BION2O","CHPCHTI","CHPCHTIOZ","CHPNOX","CHPNOXOZ","CHPSO2","CHPCO2","CHPCH4","CHPN2O","PLHTRT","PLGENACL","PLGENAOL","PLGENAGS","PLGENANC","PLGENAHY","PLGENABM","PLGENAWI","PLGENASO","PLGENAGT","PLGENAOF","PLGENAOP","PLGENATN","PLGENATR","PLGENATH","PLGENACY","PLGENACN","PLCLPR","PLOLPR","PLGSPR","PLNCPR","PLHYPR","PLBMPR","PLWIPR","PLSOPR","PLGTPR","PLOFPR","PLOPPR","PLTNPR","PLTRPR","PLTHPR","PLCYPR","PLCNPR","GEOID","CountyFIPS","TractCode","StateAbbr","COUNTY","E_TOTPOP","M_TOTPOP","RPL_EBM","RPL_HVM","RPL_SVM","E_PM","E_OZONE","E_DSLPM","E_COAL","EP_UNINSUR","EP_AGE65","EP_ASTHMA","EP_BPHIGH","EP_CANCER","EP_MHLTH","geometry"
6361,2021,"NC","Buxton","2783","Cape Hatteras Elec Member Corp",2982,"North Carolina El Member Corp",13683,"Electric Utility","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","055","Dare","",5,5,"DFO","OIL","",0.00174,15,1,"","",NA,NA,NA,"",6112,1861,6112,1861,228,69,9.825,2.99,0.886,499.125,40.424,8.085,500.835,NA,86.184,86.667,7.772,4378.289,0.177,0.035,4393.289,NA,3.215,3.213,0.29,163.326,0.007,0.001,163.886,NA,86.184,86.667,7.772,4378.289,0.177,0.035,4393.289,NA,9.825,2.99,0.886,499.125,40.424,8.085,NA,6112,1861,6112,1861,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26807.01754,0,228,0,0,0,0,0,0,0,0,0,228,0,0,228,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"37055970502","37055","970502","NC","Dare",3649,490,0.0288,0.4,0.7934,6.61,0.67,0.13,0,16.5,20.5,9.6,35.6,7.7,14.4,c(-75.534722, 35.267222)
6434,2021,"NC","Davidson Gas Producers LLC","57436","Duke Energy Carolinas, LLC",5416,"Davidson Gas Producers LLC",56760,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","057","Davidson","",1,1,"LFG","BIOMASS","",0.90689,1.6,0,"Yes","",NA,NA,NA,"",137836,55799,137836,55799,12711,5146,0,0,2.309,0,0,0,0,NA,0,0,0.363,0,0,0,0,NA,0,0,0.033,0,0,0,0,NA,0,0,0.363,0,0,0,0,NA,95.903,38.823,3.101,8752.557,320.607,32.061,NA,137836,55799,137836,55799,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",95.903,38.823,0.793,8752.557,320.607,32.061,NA,NA,NA,NA,NA,NA,NA,NA,10843.83605,0,0,0,0,0,12711,0,0,0,0,0,0,12711,12711,12711,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,"37057060500","37057","060500","NC","Davidson",5617,619,0.84,0.4,0.5403,9.82,1,0.3,0,8.3,19.2,9.9,36.3,8,14.7,c(-80.183458, 35.841299)
7034,2021,"NC","Westside WWTP","57608","Town of High Point",8571,"City Of High Point",56934,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","057","Davidson","",1,1,"DFO","OIL","",0.00602,1.8,1,"","",NA,NA,NA,"",1315,401,1315,401,95,29,1.985,0.606,0.191,107.387,8.697,1.739,107.755,NA,41.789,41.793,4.015,2260.779,0.092,0.018,2268.524,NA,3.019,3.022,0.29,163.326,0.007,0.001,163.886,NA,41.789,41.793,4.015,2260.779,0.092,0.018,2268.524,NA,1.985,0.606,0.191,107.387,8.697,1.739,NA,1315,401,1315,401,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13842.10526,0,95,0,0,0,0,0,0,0,0,0,95,0,0,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"37057060601","37057","060601","NC","Davidson",4540,431,0.3949,0.2,0.4067,9.8,1.33,0.3,0,10.7,9.4,9.9,30.7,6.1,15.7,c(-80.1106, 35.9403)
6653,2021,"NC","Lexington Health Center","56067","City of Lexington - (NC)",10966,"North Carolina Mun Power Agny #1",13630,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","057","Davidson","",1,1,"DFO","OIL","",0,1.8,NA,"","",NA,NA,NA,"",43,0,43,0,-47,0,0.065,0,0.006,3.512,0.284,0.057,3.524,NA,0,NA,0,0,0,0,0,NA,3.023,NA,0.288,163.349,0.007,0.001,163.908,NA,0,NA,0,0,0,0,0,NA,0.065,0,0.006,3.512,0.284,0.057,NA,43,0,43,0,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-914.893617,0,-47,0,0,0,0,0,0,0,0,0,-47,0,0,-47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37057061400","37057","061400","NC","Davidson",3141,429,0.7585,0.8,0.9986,9.85,0.67,0.4,0,31,10,12.8,42.3,5.8,22.2,c(-80.242154, 35.830877)
6652,2021,"NC","Lexington","56261","City of Lexington - (NC)",10966,"North Carolina Mun Power Agny #1",13630,"Electric Utility","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","057","Davidson","",2,2,"DFO","OIL","",0,3.6,NA,"","",NA,NA,NA,"",74,0,74,0,-50,0,0.112,0,0.011,6.044,0.489,0.098,6.065,NA,0,NA,0,0,0,0,0,NA,3.027,NA,0.292,163.351,0.007,0.001,163.911,NA,0,NA,0,0,0,0,0,NA,0.112,0,0.011,6.044,0.489,0.098,NA,74,0,74,0,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1480,0,-50,0,0,0,0,0,0,0,0,0,-50,0,0,-50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37057061803","37057","061803","NC","Davidson",3107,388,0.9812,0.6,0.6481,9.84,1,0.37,0,10.4,20.3,10.2,37.3,7,15.5,c(-80.2594, 35.7736)
7062,2021,"NC","Works 53","58046","Duke Energy Carolinas, LLC",5416,"PPG Ind Fiber Glass Prdcts Inc",57422,"Industrial Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","057","Davidson","",3,3,"DFO","OIL","",0,3,NA,"","",NA,NA,NA,"",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","--","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37057061803","37057","061803","NC","Davidson",3107,388,0.9812,0.6,0.6481,9.84,1,0.37,0,10.4,20.3,10.2,37.3,7,15.5,c(-80.277778, 35.755)
6566,2021,"NC","High Rock Hydro","54896","Duke Energy Carolinas, LLC",5416,"Eagle Creek Renewable Energy, LLC",57280,"Electric Utility","Alcoa Power Generating, Inc. - Yadkin Division","YAD","SERC","SRVC","SERC Virginia/Carolina","","37","057","Davidson","",3,3,"WAT","HYDRO","",0.48753,33,NA,"","",NA,NA,NA,"",NA,NA,1246289.001,490830.999,140934.999,55505.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246289.001,490830.999,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,140935,0,0,0,0,0,0,0,140935,0,0,140935,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"37057062001","37057","062001","NC","Davidson",4513,472,0.5328,0.6,0.5132,9.5,0.67,0.21,0,13.5,20.8,10.1,36.6,7.6,15.6,c(-80.2339, 35.6008)
6824,2021,"NC","Ray Wilson Solar","63017","Duke Energy Carolinas, LLC",5416,"Ray Wilson Solar, LLC",62871,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","059","Davie","",1,1,"SUN","SOLAR","",0.19842,5,NA,"","",NA,NA,NA,"",NA,NA,76855,47909,8691,5418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76855,47909,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8691,0,0,0,0,8691,8691,0,8691,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37059080400","37059","080400","NC","Davie",4883,414,0.6216,0.2,0.2008,9.61,0.67,0.23,0,4.8,24.3,9.2,33.2,7.5,12.6,c(-80.376, 35.933)
6960,2021,"NC","Tiburon Holdings","59217","Duke Energy Carolinas, LLC",5416,"Heelstone Energy Holdings, LLC",59462,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","059","Davie","",1,1,"SUN","SOLAR","",0.20301,5,NA,"","",NA,NA,NA,"",NA,NA,78632,40176,8892,4543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78632,40176,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8892,0,0,0,0,8892,8892,0,8892,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37059080400","37059","080400","NC","Davie",4883,414,0.6216,0.2,0.2008,9.61,0.67,0.23,0,4.8,24.3,9.2,33.2,7.5,12.6,c(-80.416944, 35.903333)
6706,2021,"NC","Mocksville Farm","58313","Duke Energy Progress - (NC)",3046,"Strata Manager, LLC",64778,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","059","Davie","",1,1,"SUN","SOLAR","",0.21046,5,NA,"","",NA,NA,NA,"",NA,NA,81516,41648,9218,4710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81516,41648,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9218,0,0,0,0,9218,9218,0,9218,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37059080500","37059","080500","NC","Davie",4635,442,0.7832,0,0.7203,9.56,0.33,0.26,0,10.2,15.1,10,34.8,6.8,14.7,c(-80.541944, 35.878611)
6678,2021,"NC","Mas Durham Power, LLC","57365","Duke Energy Carolinas, LLC",5416,"Mas Durham Power, LLC",63989,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","063","Durham","",2,2,"LFG","BIOMASS","",0.47795,2.2,0.536754532,"Yes","",NA,NA,NA,"",95619,38709,95619,38709,9211,3729,0,0,1.602,0,0,0,0,NA,0,0,0.348,0,0,0,0,NA,0,0,0.033,0,0,0,0,NA,0,0,0.348,0,0,0,0,NA,64.79,26.228,2.151,6071.786,222.41,22.241,NA,95619,38709,95619,38709,"EIA","EIA","EIA","EIA","EIA","EIA","--","EIA","EIA",64.79,26.228,0.55,6071.786,222.41,22.241,NA,NA,NA,NA,NA,NA,NA,NA,10380.95755,0,0,0,0,0,9211,0,0,0,0,0,0,9211,9211,9211,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,"37063001801","37063","001801","NC","Durham",8618,891,0.5498,0.4,0.7635,9.82,0,0.31,0,21.3,11.4,10.5,36.2,5.7,14.7,c(-78.86, 36.0311)
6924,2021,"NC","Star Solar","58746","Duke Energy Carolinas, LLC",5416,"Star Solar LLC",59915,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","063","Durham","",1,1,"SUN","SOLAR","",0.21486,5,NA,"","",NA,NA,NA,"",NA,NA,83221,42520,9411,4808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83221,42520,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9411,0,0,0,0,9411,9411,0,9411,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37063001801","37063","001801","NC","Durham",8618,891,0.5498,0.4,0.7635,9.82,0,0.31,0,21.3,11.4,10.5,36.2,5.7,14.7,c(-78.823889, 36.08)
6457,2021,"NC","Durham Solar","60131","Duke Energy Carolinas, LLC",5416,"SRE Utility Solar 1, LLC",61119,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","063","Durham","",1,1,"SUN","SOLAR","",0.18914,3.5,NA,"","",NA,NA,NA,"",NA,NA,51280,26202,5799,2963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51280,26202,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5799,0,0,0,0,5799,5799,0,5799,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37063001802","37063","001802","NC","Durham",8121,877,0.6418,0.8,0.9866,10.02,0,0.44,0,29,10.7,12.1,39.5,4.8,18.4,c(-78.848475, 36.004941)
6696,2021,"NC","Mile Farm","58336","Duke Energy Progress - (NC)",3046,"Palmetto Power Management LLC",63248,"IPP Non-CHP","Duke Energy Progress East","CPLE","SERC","SRVC","SERC Virginia/Carolina","","37","063","Durham","",1,1,"SUN","SOLAR","",0.19669,5,NA,"","",NA,NA,NA,"",NA,NA,76185,38925,8615,4402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76185,38925,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8615,0,0,0,0,8615,8615,0,8615,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37063002100","37063","002100","NC","Durham",9200,962,0.2639,0.4,0.3942,9.46,0,0.19,0,4.1,18,9,35.2,7.7,11.8,c(-78.949586, 36.230561)
7065,2021,"NC","XPF Solar Field","59146","Duke Energy Carolinas, LLC",5416,"United Therapeutics Corporation",58961,"IPP Non-CHP","Duke Energy Carolinas","DUK","SERC","SRVC","SERC Virginia/Carolina","","37","063","Durham","",1,1,"SUN","SOLAR","",0.0586,3,NA,"","",NA,NA,NA,"",NA,NA,13619,6958,1540,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13619,6958,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1540,0,0,0,0,1540,1540,0,1540,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37063980100","37063","980100","","Durham",0,12,NA,NA,NA,10.15,0,0.51,0,NA,NA,NA,NA,NA,NA,c(-78.873333, 35.911667)
6486,2021,"NC","Fern Solar LLC","62798","Virginia Electric & Power Co",19876,"BayWa r.e. Solar Projects LLC",59613,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.26563,100,NA,"","",NA,NA,NA,"",NA,NA,2057730,1078403,232696,121950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057730,1078403,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,232696,0,0,0,0,232696,232696,0,232696,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065020600","37065","020600","NC","Edgecombe",2364,353,0.5331,0.8,0.8703,8.84,0,0.18,0,18.6,18.5,12.4,42.8,5.6,18.3,c(-77.696443, 36.003272)
6648,2021,"NC","Leggett Solar, LLC","60783","Virginia Electric & Power Co",19876,"Cypress Creek Renewables",61060,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.20811,5,NA,"","",NA,NA,NA,"",NA,NA,80603,41183,9115,4657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80603,41183,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9115,0,0,0,0,9115,9115,0,9115,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065020700","37065","020700","NC","Edgecombe",1918,227,0.2268,0.8,0.8132,8.66,0,0.16,0,9.6,23.4,11.6,45.7,6.9,16.5,c(-77.623, 36.058)
6950,2021,"NC","Tarboro Solar","59648","Virginia Electric & Power Co",19876,"Tarboro Solar LLC",59412,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.17562,5,NA,"","",NA,NA,NA,"",NA,NA,68022,34754,7692,3930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68022,34754,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,7692,0,0,0,0,7692,7692,0,7692,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065020800","37065","020800","NC","Edgecombe",3324,372,0.2151,0.8,0.8307,8.47,0,0.15,0,11.2,19,11.7,42.8,6.8,17.5,c(-77.499167, 35.858056)
6408,2021,"NC","Conetoe Solar","60188","Virginia Electric & Power Co",19876,"Conetoe Solar, LLC",59951,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.19523,5,NA,"","",NA,NA,NA,"",NA,NA,75614,38634,8551,4369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75614,38634,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8551,0,0,0,0,8551,8551,0,8551,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065020800","37065","020800","NC","Edgecombe",3324,372,0.2151,0.8,0.8307,8.47,0,0.15,0,11.2,19,11.7,42.8,6.8,17.5,c(-77.457772, 35.825182)
6407,2021,"NC","Conetoe II Solar, LLC","59944","Virginia Electric & Power Co",19876,"Conetoe II Solar, LLC",59707,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.21818,80,NA,"","",NA,NA,NA,"",NA,NA,1352095,690828,152900,78121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352095,690828,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,152900,0,0,0,0,152900,152900,0,152900,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065020800","37065","020800","NC","Edgecombe",3324,372,0.2151,0.8,0.8307,8.47,0,0.15,0,11.2,19,11.7,42.8,6.8,17.5,c(-77.481, 35.822)
6817,2021,"NC","QVC Inc","56966","Edgecombe-Martin County E M C",5656,"QVC Inc",56237,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",2,2,"SUN","SOLAR","",0.09454,3.9,NA,"","",NA,NA,NA,"",NA,NA,28563,14594,3230,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28563,14594,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3230,0,0,0,0,3230,3230,0,3230,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065021300","37065","021300","NC","Edgecombe",4942,488,0.3719,0.8,0.797,8.78,0,0.18,0,12.9,18,10.8,38.6,6.7,16.1,c(-77.6731, 35.9222)
6964,2021,"NC","Tolson Solar","61131","Edgecombe-Martin County E M C",5656,"Oppidum Renewables USA, LLC",63026,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.19307,3,NA,"","",NA,NA,NA,"",NA,NA,44871,22926,5074,2592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44871,22926,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5074,0,0,0,0,5074,5074,0,5074,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065021300","37065","021300","NC","Edgecombe",4942,488,0.3719,0.8,0.797,8.78,0,0.18,0,12.9,18,10.8,38.6,6.7,16.1,c(-77.615869, 35.829572)
6547,2021,"NC","Harts Mill Solar, LLC","64144","Virginia Electric & Power Co",19876,"Harts Mills Solar, LLC",64775,"IPP Non-CHP","PJM Interconnection, LLC","PJM","SERC","SRVC","SERC Virginia/Carolina","PJM","37","065","Edgecombe","",1,1,"SUN","SOLAR","",0.24437,80,NA,"","",NA,NA,NA,"",NA,NA,1514373,832904,171251,94188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1514373,832904,"","","","","","","--","EIA","EIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,171251,0,0,0,0,171251,171251,0,171251,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"37065021300","37065","021300","NC","Edgecombe",4942,488,0.3719,0.8,0.797,8.78,0,0.18,0,12.9,18,10.8,38.6,6.7,16.1,c(-77.64, 35.9)
