"FIPS_Code","Unemployment_rate_2000","Unemployment_rate_2001","Unemployment_rate_2002","Unemployment_rate_2003","Unemployment_rate_2004","Unemployment_rate_2005","Unemployment_rate_2006","Unemployment_rate_2007","Unemployment_rate_2008","Unemployment_rate_2009","Unemployment_rate_2010","Unemployment_rate_2011","Unemployment_rate_2012","Unemployment_rate_2013","Unemployment_rate_2014","Unemployment_rate_2015","Unemployment_rate_2016","Unemployment_rate_2017","Unemployment_rate_2018","Unemployment_rate_2019","Unemployment_rate_2020","Unemployment_rate_2021","Unemployment_rate_2022"
19191,2.6,2.9,3.7,4.2,4.3,4.2,3.6,3.6,4.3,6.3,5.6,5.1,4.6,4.6,4.2,3.6,3.5,3,2.7,2.8,4.8,3.7,3.1
19193,2.6,3.2,3.8,4.6,5,4.9,4.2,3.9,3.8,5.7,6.7,5.8,5.2,4.8,4.4,3.7,3.5,3.1,2.5,2.6,5.2,3.9,2.7
19195,3,3.3,4.1,4.1,4.2,4.6,3.7,3.7,5.2,7.1,7.4,6.5,5.5,5.2,4.5,3.9,3.4,3,2.8,2.7,5.3,3.8,2.7
19197,2.6,3.3,4,4.5,4.6,4.3,3.6,3.9,4.4,7.4,7.3,7,5.4,4.5,4.1,3.9,4.1,3.4,2.6,2.5,3.9,3.8,2.6
20000,3.8,4.3,5.1,5.5,5.5,5.1,4.4,4.3,4.6,6.9,7,6.4,5.7,5.3,4.5,4.2,4,3.6,3.4,3.3,5.8,3.3,2.7
20001,4.7,6.1,5.4,4.9,5.8,5.4,4.2,4.1,4.5,7.9,8.1,7.9,7.1,6.1,5,5.1,5.6,4.8,4,3.7,5.4,3.1,2.9
20003,4.3,5.3,5.4,5.5,6.4,6,4.9,4.7,4.8,7.7,7.6,7.5,6.5,5.8,5.1,4.8,4.3,3.9,3.5,3.4,4.1,2.6,2.3
20005,4.5,5.1,5.4,5.5,5.9,5.5,4.8,4.6,4.6,9.2,9.7,8.9,7.7,8.6,6.5,6.1,6.2,5.2,4.6,5.4,6.8,3.9,3.5
20007,2.8,3.4,3.5,3.7,4,3.7,3.3,3.2,3.3,4.5,4.5,3.9,3.9,4,3.1,4.2,3.7,2.8,2.5,2.6,3.2,2,2.1
20009,3.5,3.2,4,4.4,4.5,4.1,3.5,3.5,3.3,5.7,5.9,5.1,4.5,4.1,3.5,4.2,4.5,3.6,3.2,3.2,4.6,3,2.6
20011,3.9,3.9,4.8,4.8,5.8,5.1,3.9,4.4,4.8,7,8.9,8.8,7.6,6.5,5.2,4.8,4.8,4.4,4.2,4.4,5.7,3.8,3.5
20013,5.1,5.5,5.4,4.6,5.1,4.8,3.9,4.1,4.3,5.7,6.6,5.9,5.3,5,4.1,4,3.6,3.2,3,3.2,4.4,2.8,2.4
20015,4.1,4,5.7,6.2,6.1,5.6,4.6,4.1,4.4,7.4,7.7,6.9,6.2,5.5,4.8,4.3,4.2,3.7,3.4,3.3,6.6,3.6,2.8
20017,3,3.7,4.4,4.3,4.4,4.2,4,4,4.1,5.3,5.5,5.4,5.3,5.6,4.1,3.6,3.5,2.6,2.6,2.8,5.4,2.5,2.2
20019,4.5,5,5.4,5.2,5.4,5.3,5.1,4.8,4.5,8.8,8.9,8.1,6.5,6.2,5.4,5.7,5.2,4.7,4,3.9,6.1,4,2.8
20021,4.9,5.7,6.9,7.1,7.1,6.5,5.2,4.9,5.2,8.4,9,8,7.8,6.4,5,4.4,4.4,3.9,3.7,3.6,5.2,3,2.6
20023,2.7,3.1,3.2,3,3.8,4.5,3.5,3.5,3.1,3.5,4,4.3,3.6,3.4,3.1,2.7,2.8,2.6,2.3,2.5,2.1,1.9,2.4
20025,2.9,2.6,3.3,3.3,3.7,3.5,3.2,3.1,3.1,3.8,4.4,3.8,3.5,3.1,2.6,2.4,2.8,2.5,2.4,2.4,2,1.9,2
20027,3.4,4.1,4.2,4.4,4.4,4.1,3.4,3.4,3.4,4.5,5.5,5.6,5.2,5,4.4,4.3,4.1,3.7,3.2,3.3,4.4,2.7,2.6
20029,3.8,3.7,3.8,3.6,3.8,3.8,3.4,3.6,3.7,4.4,5.6,5.4,5,4.3,4.2,3.8,4.1,4.3,3.5,3.3,4,2.9,2.7
20031,3.9,5.2,6,6,5.6,5.6,4.9,4.5,4.7,5.8,7.5,7.7,7,5.9,5.7,5.7,6.2,5.2,4.7,4.7,5.1,3.3,3.5
20033,2.3,2.7,2.7,2.9,3.1,3,2.8,3.1,3.2,3.6,4.4,4.3,3.9,3.5,3.1,3.3,3.1,2.9,2.5,2.7,3.3,2.2,2.2
20035,4.7,4.3,6.6,6.7,6.1,5.6,4.4,4,4.4,7,7.7,6.9,6.2,5.8,4.6,4.6,4.4,3.8,3.4,3.5,6.5,3.5,3
20037,4.5,5.1,5.2,5.6,6.2,5.8,5.1,4.9,5.3,8.6,8.6,7.8,6.6,5.9,5.3,5.1,4.8,4.2,4,4,5.5,3.3,2.9
20039,2.6,2.8,2.9,3.2,3.6,3.4,3.3,3.1,3.1,3.7,4.9,4.8,4.4,4,3.5,3.6,3.9,3.1,2.9,3.1,3.6,2.7,2.9
20041,3.3,4,4.2,4.6,4.8,4.5,4,3.9,4,5.2,6.5,6.5,6,5.9,5,5.2,4.4,3.8,3.5,3.6,4.8,3.1,2.8
20043,5,7.7,9.6,7.2,7.8,6.3,5,4.8,5.5,10.5,8.7,7.7,6.3,5.4,4.5,4.3,3.9,3.5,3.6,3.4,4.6,2.9,2.6
20045,2.8,3.3,3.8,3.9,4.2,4,3.8,3.9,4.2,5.7,5.8,5.6,5.1,4.8,4.1,3.7,3.5,3.2,3.1,3,5.9,3.2,2.6
20047,2.7,2.9,3.4,3.7,3.7,3.4,3,3.5,2.8,4.2,5.3,4.4,4,3.7,3.3,3,3,3.1,2.4,2.6,2.9,2.2,2.3
20049,5.1,5.3,5.8,6.1,5.8,5.6,4.8,5.8,5.6,8.2,8.3,7.5,6.8,5.7,5.1,4.8,4.9,4.2,3.4,3.9,4.9,3,2.7
20051,2.7,2.9,3.1,3.1,3.7,3.4,2.8,2.8,3,3.9,3.9,3.5,3.4,3.1,2.7,3,3.1,2.5,2.4,2.3,3.4,2,2
20053,3.5,3.5,4,4.2,4.5,4,3.3,3.4,3.3,4.2,4.7,4,3.5,3.3,2.9,3.7,3.8,3,2.8,2.9,3.1,2.3,2.3
20055,2.7,7.2,3.8,3.7,4.2,4.2,3.5,3.4,3.5,4.4,4.5,4.2,4.5,4.3,3.4,3.5,3.1,2.7,2.5,2.4,3.3,2.2,2.1
20057,2.7,3.1,3.1,3.5,3.9,3.6,3.2,3.2,3,3.5,4.1,4.2,3.9,4,3.8,3.4,3.2,2.8,2.5,2.6,3.3,2.2,2.1
20059,3.8,4.9,5.4,5.6,6.2,5.7,5.2,5.1,5.6,9.2,8.8,8.2,7.2,6.1,5.1,4.6,4.2,3.7,3.6,3.4,5.3,3.2,2.4
20061,4.9,5.6,6.1,6.1,6.5,6,5.3,4.4,4.7,7.4,9,9,8.7,8.7,7.2,6.2,5.6,4.9,4.7,4.5,7,4.4,3.8
20063,2.3,2.6,3,2.9,3.3,3,2.8,3,2.8,3,3.3,3.3,3,3.4,2.6,2.5,2.4,2.3,2.2,2.1,2.6,1.9,2.1
20065,2.9,3.3,3.3,3.3,4,3.6,3.2,3.1,3.3,4.5,4.7,4.1,3.4,4.2,3.2,4,4.4,3.6,3.1,3.1,4.5,3,2.4
20067,3,2.9,3.3,3.6,3.8,3.6,2.9,2.8,2.9,3.9,4.3,4.1,3.9,3.6,3.4,3.6,3.6,3.2,2.8,2.9,4,3.1,2.9
20069,2.7,2.6,3.1,3,3,3.1,2.9,2.7,2.6,3,3.2,3.2,3.1,3,2.7,2.3,2.3,2,2,2.1,2.2,1.8,2
20071,3.4,3.4,3.1,3.7,4.2,4.2,3.1,3.3,3.7,3.8,3.4,3.1,3,2.4,2.1,2.1,2.1,1.8,2,2.3,1.7,1.3,1.5
20073,4.9,5.1,5.9,5.9,6.6,5.3,4.6,4.7,5.3,6.7,7.4,6.5,5.6,5.3,4.5,4.6,4.9,4.2,3.5,3.3,5.3,2.9,2.4
20075,2.8,2.9,3.3,3,3.5,3.3,3.3,3.4,3.4,4,3.1,2.8,2.7,2.9,2.3,2,2.7,2.4,2,1.9,1.6,1.4,1.7
20077,3.8,3.7,3.8,4.3,4.3,3.7,3.3,3,3.2,5.1,6.2,5.6,4.3,4,3.7,3.9,3.6,3.7,2.9,2.6,4.4,2.7,2.1
20079,3.6,3.5,4.2,5.1,4.9,4.5,4.4,3.7,3.9,7.1,7.1,6,5.4,4.9,4.2,3.9,4.2,4.1,3.2,3,5.3,3,2.5
20081,2.4,2.8,2.9,2.9,3.6,3.1,2.9,2.9,2.7,3.4,3.6,3.5,3.4,2.9,2.6,2.5,2.6,2.2,2.2,2.3,2.3,1.8,1.9
20083,3.5,3.3,3.6,3.9,4.6,4,3.5,4,3.4,4,3.7,3.8,3.4,3.8,3.4,3.1,2.6,2.5,2.4,2.5,2.5,1.8,2
20085,4.3,4.4,5,6.2,6.1,5.8,5.4,5.5,5.7,7,6.1,5.9,5.6,5.1,4.1,3.7,3.5,3.1,3,3,5.3,2.7,2.3
20087,4,4.1,4.7,5.1,5.8,5.2,4.8,5,5.2,7.6,7.4,7,6,5.7,4.8,4.2,3.9,3.5,3.2,3.2,4.8,3,2.7
20089,2.7,2.9,2.9,3,3.5,3.2,3.1,2.9,3.1,4.2,5.4,4.6,4.3,3.6,3.8,4.4,4.3,3.4,2.8,2.9,2.9,2.3,2.6
20091,3,3.8,4.8,5.1,5,4.6,4.1,4.1,4.6,6.6,6,5.3,4.6,4.3,3.8,3.4,3.2,3,2.9,2.9,5,2.7,2.3
20093,2.8,3.3,3.3,3.9,4.6,4.3,3.8,3.3,3.4,4.4,4.4,4.3,3.9,3.6,3.1,3.2,3.1,2.5,2.3,2.4,2.5,1.7,1.9
20095,3.7,3.6,4.8,5.3,4.8,4.2,3.7,3.4,3.3,5.6,6.9,6.3,6.1,5.4,4,4.3,4.4,3.7,3.2,3.3,5.3,3.1,2.4
20097,2.9,3.2,3.8,3.2,3.6,3.5,3,4.7,3.4,3.5,5.2,4.2,3.8,3.4,3.3,3,2.7,2.5,2.4,2.4,3.1,2.1,2.2
20099,5,5.5,6,6.6,6.9,6.5,5.3,5,5.3,8.6,9.4,8.9,7.9,7.2,5.8,5.7,5.4,4.5,4,4.1,5.6,3.5,3
20101,2.9,3.6,4.1,4,4.3,3.6,3.5,3.6,3.7,3.3,4.2,4.6,4.6,3.5,3.2,3.3,3.1,3.3,2.8,2.7,2.9,2.1,2.9
20103,4.1,5.2,5.9,6.2,6.4,6.2,5.6,5.4,5.8,8.1,7.5,7.2,6.4,6,5,4.5,4.3,3.9,3.7,3.6,5.8,3.4,2.9
20105,2.9,3.6,4.3,5.1,5,4.3,3.5,3.9,3.7,5.5,5.9,5.1,4.9,4.6,4.1,3.4,3.4,2.8,2.5,2.4,2.9,2.2,2.4
20107,5,6.1,6.2,6.8,7.7,7.3,6.3,6.5,6.7,11.2,11,11,9.9,8.7,7.4,6.4,6.4,5.9,5.9,6.2,7.2,4.4,3.9
20109,3.6,3.1,3.6,3.2,3.6,3.6,3.2,2.9,2.8,3.3,3.5,3.2,3,2.8,2.2,2.4,2.5,2.1,2.1,2.1,2.4,1.7,1.9
20111,3.2,4.1,4.4,4.5,4.7,4.6,4.2,4.1,5.8,6.2,6.6,6.3,5.8,7.2,5.1,4.3,4.1,3.8,3.5,3.5,4.6,2.9,2.5
20113,3,3.6,3.4,3.8,3.9,3.8,3.4,3.5,3.6,5,5.1,4.5,4.1,3.9,3.2,3,3.1,2.7,2.5,2.3,3.4,2.2,1.9
20115,3.1,3.5,3.9,4.6,4.6,4.2,4,3.7,3.7,5.5,5.9,5.6,5.1,4.7,4,3.8,3.9,3.6,3.1,3,4,2.5,2.4
20117,3.7,3.8,4,3.7,3.9,3.8,3.5,3.2,3.7,5.6,5,4.6,4.2,3.8,3.2,2.9,3,2.8,2.6,2.9,3,2,2
20119,2.8,2.9,3,3.2,3.8,3.7,3.1,2.9,2.9,3.8,4.2,3.7,3.3,3.1,2.6,3,2.7,2.4,2,2.4,2.7,2.2,1.9
20121,3.4,4.2,4.6,5.2,5.3,5.2,4.6,4.7,5.1,8.2,7.5,7.1,6.3,5.6,4.7,4.3,4.1,3.7,3.6,3.4,5,3,2.6
20123,2.8,3.6,3.7,3.9,3.9,3.8,3.5,3.6,3.3,4.7,4.7,3.6,3,2.9,3.2,3.3,3.3,2.7,2.2,2.4,2.6,2,2
20125,5.3,6.5,6.7,6.7,6.9,5.9,4.6,4.9,5.6,9.9,10.5,9.8,7.7,6.8,5.7,6.4,6.1,5.2,4.3,4.2,7.3,4,3.1
20127,3.7,4.2,3.9,4.2,5.1,5.1,4.4,4.9,4.8,7,6.7,6.6,6.1,5.4,4.4,4.3,3.8,3.1,2.7,2.8,3.9,2.4,2.3
20129,2.9,2.8,3.1,3,3.3,3.5,2.8,2.8,2.8,4.2,4.3,3.6,3.7,3.9,3.9,4.2,3.9,3.7,3.2,3,3,2.6,2.7
20131,3,3.6,3.5,3.3,3.9,3.7,3.3,3.1,3.1,4.1,4.2,3.8,3.6,3.4,2.8,2.6,2.7,2.4,2.3,2.8,2.8,1.8,1.8
20133,4.5,5.4,4.9,4.8,5,5.1,3.9,4.1,4.9,8.5,10.1,9.2,8.8,8.5,7.5,7.4,7.2,5.2,4.9,4.8,6.3,4.3,3.6
20135,2.5,2.8,3,3.1,3.3,3.3,2.8,3,3,3.9,3.9,3.3,3.2,3.1,2.7,3.3,3.4,2.9,2.7,2.6,3.4,2.3,2.2
20137,3.2,3.6,3.7,4,4.2,3.7,3.3,3.3,3.2,4.4,3.8,3.5,3.1,2.8,2.4,2.5,2.4,2.2,2.1,2.3,2.6,1.8,1.9
20139,4.6,4.8,5.1,5.9,6.7,6.2,5.5,5.5,6,7.8,8.1,8.1,7.2,6.6,5.4,5,4.4,3.9,3.8,3.7,5.1,3,2.8
20141,2.7,3.6,3.2,3.9,4.4,3.9,3.5,3.8,3.4,4.5,4.8,4.4,4.3,4.2,3.7,3.5,3.4,2.7,2.5,2,2.7,1.9,2
20143,3.1,3.7,4,4.4,5,4.6,3.5,3.8,3.6,5.6,5.9,5.7,5.4,4.5,4.1,3.8,3.8,3.1,2.8,2.8,4.1,2.9,2.5
20145,2.9,3,3.3,3.9,3.8,3.8,3.3,3.1,3.2,3.9,4.6,4.5,4.1,4.4,3.8,3.7,3.3,3.3,3.2,2.9,3.6,2.3,2.4
20147,2.9,3,3,3.4,3.9,3.7,3.1,3,4.3,6.2,5.1,5,4.5,4.2,3.5,3.2,3.1,2.9,2.5,2.7,3.3,2.2,2.2
20149,3.3,3.9,4.3,4.1,4.5,4.1,3.3,3.3,3.6,5.7,5.2,4.9,4.7,4.6,3.9,3.6,3.5,3.1,2.8,2.9,4.1,2.6,2.4
20151,2.8,2.9,3.2,3.4,3.6,3.6,3,3.1,3.4,5,5.5,5,4.5,4,3.2,4,4.1,3.2,2.7,2.6,3.5,2.3,2.1
20153,3,3.4,3.6,3.7,4.6,4,3.3,3.6,3.4,4,3.4,3.5,2.7,2.8,2.4,2.3,2.4,2.3,2.1,2.3,2.5,1.6,1.8
20155,3.9,4.5,4.7,5.2,5.3,5,4.5,4.2,4.1,5.9,6.3,5.9,5.4,5.3,4.4,4.3,4.4,3.9,3.6,3.3,5.4,3.3,2.8
20157,3,3.4,3.8,4.8,4.8,4.1,3.6,3.2,3.1,4.2,4.3,3.8,3.8,3.4,3,2.7,2.7,2.8,2.7,2.6,3.2,2.4,2.1
20159,3.8,3.8,4,4.3,4.7,4.6,4.1,3.9,3.8,5,5.4,5.1,4.4,4.3,3.5,3.8,4,3.2,2.9,2.9,4.1,2.5,2.3
20161,3,3.3,3.5,3.5,4,3.8,3.4,3.1,3.5,4.5,4.9,4.7,4.4,4.2,3.7,3.4,3.4,3,2.9,2.9,4.9,2.9,2.7
20163,3.4,3.5,3.6,5.5,5.7,4.2,3.7,3.7,4.6,6.7,6.2,5.3,4.6,4.2,3.6,4.6,4.7,3.8,3.2,3.6,3.9,2.5,2.6
20165,3.5,3.6,3.7,4.3,4.6,4.1,3.6,3.7,3.9,5.7,5.3,4.3,4.6,4.3,3.5,3.5,4,3.2,2.8,2.9,4.6,2.5,2.2
20167,4.1,5.1,4.5,4.3,5,4.7,3.8,3.7,3.7,5,5,4.6,4.1,4,3.5,3.7,4.2,3.3,2.9,3,4.1,2.5,2.3
20169,3.1,3.7,4.1,4.6,4.9,4.4,3.8,3.6,3.8,5.5,6.1,6,5.7,5,4.2,3.8,3.7,3.2,3.1,3.1,5.4,3.1,2.4
20171,2.2,2.5,2.6,2.9,3.2,3.4,2.9,2.8,2.7,3,3.8,3.7,3.1,2.9,2.7,2.8,2.4,2.2,1.9,2,2.4,1.6,1.8
20173,4.2,4.1,5.9,6.8,6.2,5.5,4.6,4.2,4.5,8.4,8.7,7.8,6.9,6.1,5.3,4.8,4.6,4.2,3.8,3.6,8.8,4.6,3.1
20175,3,3.7,4,3.8,4.2,4,3.4,3.4,3.1,4.9,4.9,4.5,4.1,4.1,3.5,4.3,4.3,3.5,3.2,3.2,4.2,2.9,2.6
20177,4,4.2,4.6,5.3,6.1,5.5,4.8,4.7,5,6.6,6.9,6.7,6.2,5.8,4.7,4.2,4,3.6,3.5,3.4,5.8,3.2,2.7
20179,2.2,2.6,3.1,2.8,3.3,2.9,2.9,2.8,2.6,2.9,3.3,3.1,2.8,2.7,2.6,2.2,2.4,2.2,2.2,2.3,2.3,1.9,1.9
20181,2.9,3.1,3,3.1,3.6,3.4,2.9,2.9,3.1,4,4.7,4,3.8,4,3.2,2.9,3.3,2.9,2.8,2.8,3.3,2.6,2.3
20183,2.9,3.4,3,3.5,4,3.7,3.4,3.2,4,4.8,4.3,4,3.9,3.6,3.1,3.9,3.2,2.8,2.5,2.5,2.6,1.8,2
20185,3.2,3.3,4.3,4,4.4,3.9,3.6,3.7,3.7,5.2,5,5,4.6,4.4,3.7,4,3.7,3.3,2.7,2.8,3.6,2.3,2.4
20187,2.5,2.5,2.9,2.9,3.4,3,2.8,3,3.3,3.3,4,3.9,3.5,3.7,3.3,3,2.8,2.8,2.6,2.6,2.2,2,1.9
20189,2.9,3.6,3.5,3.4,4.3,4.1,3.4,3.3,3.4,4.8,4.1,4,3.5,3,3,3.7,3.9,3.2,2.9,2.7,2.7,2.2,2
20191,4.7,4.2,7.1,7.7,6.3,5.9,4.7,4.4,4.6,8.7,8.8,7.5,6.4,5.6,4.7,4.4,4.2,3.8,3.5,3.5,8.2,4.2,3
20193,2.5,2.9,3.2,3.1,3.4,3.2,2.9,3,3.1,3.7,3.9,3.6,3.4,3.5,2.9,2.6,2.7,2.6,2.5,2.3,2.7,1.9,1.9
20195,2.6,3,3.3,3.4,3.5,3.4,3,3.3,3,3.8,4.6,4.6,4.3,3.7,3.1,3.5,4,3.3,3.1,3,3.4,2.2,2.4
20197,3.4,3.6,3.8,4.2,4.9,4.6,3.8,4,4.5,7.3,6.5,6.1,5.4,5,4.1,3.8,3.6,3.2,3.1,3.3,4.1,2.5,2.5
20199,2.3,2.8,2.7,2.7,3.2,3,3.1,2.9,4.7,6,5.9,5.4,4.2,3.2,2.5,2.7,2.7,2.6,2.5,2.7,2,1.8,2
20201,3.6,3.7,3.7,3.8,4.2,3.9,3.5,3.4,3.6,4.9,4.8,4.5,4.1,3.7,3.2,3.1,3.3,3,2.7,2.7,2.4,1.8,2
20203,3,3.2,3.2,3.4,3.6,3.5,3,3,3.1,3.4,3.4,3.8,5.2,3.5,2.8,2.9,2.3,2.5,2.1,2,1.9,2,2
20205,4,5.9,4.8,5.3,5.4,4.5,3.7,3.7,5.6,10.8,11.7,11.3,9.9,8.9,6.9,6.6,6,4.7,4.4,4.1,7.8,4.1,3.1
20207,5,6.3,6.2,6.5,7.7,6.4,5,5.2,5.6,8.6,7.8,6.7,6.2,6.3,5.2,5,5.7,4.4,4.4,4.3,6,3.5,3.5
20209,6.3,7.5,9.4,10.9,9.3,8.7,7.6,7.6,8,10.7,9.9,9.3,8.4,7.9,6.8,6,5.5,5.2,4.9,4.5,7.9,4.7,3.5
21000,4.1,5.2,5.8,6.2,5.5,5.9,5.7,5.4,6.5,10.8,10.3,9.4,8.2,7.9,6.4,5.2,5,4.8,4.2,4.1,6.5,4.4,3.9
21001,5,4.8,5.5,5.9,5.4,5.6,5.7,5.8,6.9,11.2,12.5,11.7,9.5,10.1,8.6,7.1,6.5,5.9,4.9,5.1,7,4.7,4.5
21003,4.3,6,6.4,6.9,6.6,6.5,6.5,5.8,7.1,15,11.8,9.8,8,7.4,5.9,4.8,4.2,4,3.7,4,5.4,3.9,3.8
21005,3.4,5,5,4.7,4.3,4.8,5.2,5,6.5,10.8,9.7,8.3,6.9,6.4,5.2,4.1,4,4,3.5,3.6,5.9,3.8,3.2
21007,5.9,6.7,7.2,7.8,7,6.8,6.1,5.5,6.3,10.4,10.4,9.9,9.2,9.1,8,6.8,8.8,7.5,6.8,5.5,6.4,4.8,4.8
21009,4.6,5,4.8,5.2,4.6,5.4,5.6,5.2,6.2,12.8,11.3,9.8,7.9,7.6,6.3,5.1,4.6,4.5,4.3,4.3,7.4,5,4.1
21011,6.1,7.4,7.5,7.9,7,8.1,7.7,7.5,9,16.1,14.8,12.6,10.5,10.2,8.9,7.6,7.3,7.8,6.6,5.9,8.1,5.4,5.2
21013,6.5,8.3,8.8,8.7,7.1,7.4,7.8,8,9,12.5,12.3,11.9,12,13.2,10.1,8.5,9.1,7.8,6.1,6.1,7.6,5.4,5
21015,2.9,3.9,4.2,4.9,4.4,4.8,4.7,4.4,5.5,9.4,8.9,7.8,6.9,6.6,5.2,4,3.8,3.8,3.3,3.2,5.3,3.6,3.1
21017,3.3,4.6,5.5,5.8,4.9,5.4,5,4.9,5.9,10.1,9.1,8.4,7.3,6.9,5.6,4.7,4.7,4.5,3.9,3.7,5.7,3.7,3.5
21019,5.7,6.5,6.4,7,6.2,5.9,5.5,5.1,5.9,8.8,10.3,10.3,9.4,9.4,7.5,6.8,8,7,5.8,5.4,8.1,5.9,5.1
21021,3.9,5.5,6.4,8.5,6.6,6.6,6.7,6,6.8,11.8,11.3,10.7,9,8.7,6.9,5.5,4.9,5,4.3,4.4,7.1,4.7,3.9
21023,3.5,4.8,5.1,6.2,5.8,6.3,5.7,6,7.3,11.7,11.5,10.7,9.5,9.7,7.9,6.2,5.9,5.7,4.8,4.7,6.1,4.5,4.3
21025,6.7,7.6,8.1,8.7,7.4,7.4,7.3,7,7.4,10.6,13.6,12.7,14.5,14.8,11.4,9.7,9.7,8.6,7.1,7.2,10,8.1,7.3
21027,4.7,6.3,6.8,7,6.5,7,6.6,6,7.5,12.3,13,11.5,9.7,9.1,7.2,6.1,6.2,5.9,5.3,5.1,7.1,4.9,4.6
21029,3.2,4.2,5.3,5.7,5.1,5.7,5.9,5.6,7,11.2,10.8,9.9,8.1,7.3,5.8,4.5,4.1,4.1,3.9,3.9,6.2,4.4,4
21031,4,5.5,8.2,9.7,7.2,7.1,7.8,6.3,8,14.9,12.1,10.7,9,9.1,7.5,5.8,5.4,5.4,4.8,4.6,6.9,4.4,4.1
21033,4.4,5.1,5.2,6,5.2,5.9,5.2,5.3,6.6,10.4,10.6,9.6,8.4,8.1,6.5,5.5,5.4,5.2,4.6,4.8,6,4,3.4
21035,3.9,5.2,7.2,7.6,5.4,5.6,5.7,5.4,5.9,8.7,8.1,7.5,7.1,7.2,5.7,4.6,4.5,4.3,3.8,3.9,6.1,4.3,4
21037,3.3,4.4,4.4,5,4.8,5.4,5.1,5,6.1,10.4,9.2,8.3,7,6.5,5.2,4.1,3.8,3.7,3.2,3.3,5.4,3.8,3.3
21039,6.1,6.5,6.8,8,7.5,7.3,6,6.1,6.6,9.2,9.2,8.9,8,7.1,6,5.8,6.4,6.8,4.8,4,4.5,3.7,3.7
21041,4.3,5.8,7.4,6.8,5.4,5.5,5.5,5.4,7.5,13.6,14.6,12.1,10.3,9.1,7.1,5.5,4.9,4.5,4,3.8,5.8,3.9,3.1
21043,7.1,10.3,9.3,8.9,8.5,8.2,7.6,7.1,8.2,13,14.2,13.8,12.6,12.5,10.7,10,10.4,9.7,9,8,9.4,7.3,7
21045,4.5,6.8,6.7,6.8,6.3,6,6.8,5.5,6.4,11,11.1,10,8.4,8.5,6.8,5.7,4.8,4.7,4.6,4,6.1,3.9,3.7
21047,4.7,6.7,6,6.7,6,6.9,6.6,6.3,8.4,12.8,11.8,10.8,9.4,9.3,7.6,6.3,6.1,6,5.2,5.4,7.8,5.5,4.8
21049,3.7,5.3,5.7,5.7,5.2,5.4,5.4,4.8,6.4,11.5,10.9,9.8,8.2,7.5,6.1,5.1,4.7,4.5,4,3.8,6.4,4.2,3.6
21051,6.5,7.5,10.7,10.1,7.7,8.4,10,10.6,10.5,14.2,14.7,15,14.1,14.2,11.1,9.6,10,8.6,6.9,6.7,8.3,6.4,5.6
21053,5,6.2,8.8,9.3,6.9,6.4,5.9,5.2,6.5,9.8,11.1,11.4,11,10.4,9,8.3,7.4,6.4,5.3,5.2,5,4.3,4.8
21055,6.4,7.6,5.8,6.9,6,5.9,6.1,6.1,6.6,11,10.1,8.5,7.7,7.3,6.2,5.5,5.2,5.4,5,4.7,5.4,4.1,4.1
21057,5.6,5.7,5.7,7.3,7.1,7.9,7.3,6.9,7.9,13.4,11.9,11,10.8,10.6,7.5,5.9,5.6,5.2,4.4,4,4.8,3.4,3.2
21059,4.2,5.1,5.6,6,5.4,5.8,5.3,4.8,5.8,9.7,9.4,8.3,7,6.8,5.6,4.5,4.4,4.3,3.9,3.7,5.9,4.1,3.9
21061,4.9,6.1,7.2,7.1,6,7.1,6.8,6.3,7.6,14.2,13.4,11.7,10,9.9,8.3,6.9,6.1,5.9,5.2,4.8,7.5,4.9,4.8
21063,8.8,8.8,8.6,8.3,10.3,9.6,8.4,7.5,8.4,14,16,15.7,14.4,14.4,11.3,10.2,11.4,10.4,9.1,7.9,9.8,7.9,8
21065,4.7,6.3,6.5,7.4,7.5,7.1,6.5,6.4,7.8,13,13.7,12.4,10,9.6,7.5,6.1,5.8,5.9,5.3,4.8,7.4,4.9,4.8
21067,2.9,3.7,4.3,4.6,4.1,4.4,4.3,4,4.9,8.1,7.5,6.8,5.9,5.7,4.8,3.8,3.5,3.6,3.2,3.2,5.6,3.7,3.1
21069,4.6,5,5.6,5.9,6.1,6,6.5,6.4,7.3,12.8,11.6,10.6,9.1,9.4,7.7,6.3,6.2,6,5.3,5.2,7.2,4.6,4.4
21071,6.9,6.7,7.2,8.2,7.2,7,6.4,6.5,6.8,11.4,13.6,11.1,11.7,13.1,10.2,9.4,11.2,8.2,6.4,6.1,8.9,6.6,5.8
21073,3.3,3.7,4.3,4.6,4.2,4.6,4.6,4.5,5.9,9.3,8.8,7.9,6.7,6.5,5.3,4.2,4,4,3.6,3.6,6.4,4.2,3.4
21075,5.2,6.4,7,11.2,9.2,7.3,7.5,7.5,7.7,13.2,11.6,12.4,11.3,10.7,8.3,7.6,6.8,7.1,5.6,5.5,6.5,5,4.5
21077,3.9,4.7,5.8,5.7,5.7,5.9,4.8,5.4,7.1,12.6,12.4,10.7,9.4,9.2,7,5.1,4.8,4.5,4,3.8,5.9,4.1,3.6
21079,3.5,4.8,5.6,5.8,5.7,6.2,5.9,5.6,6.6,12.3,11.2,10,8.5,8.1,6.5,5.1,4.8,4.8,4.4,4.4,6.1,4.3,3.8
21081,3.8,5.1,5.5,6,5.4,5.5,5.3,5.5,7.1,12,11.9,10.6,9.1,8.2,6.5,5.3,4.8,4.8,4.2,4,6.9,4.2,3.7
