STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
37,51,1100,1400000US37051001100,37051001100,11.0,Cumberland,NC,North Carolina,"Census Tract 11, Cumberland County, North Caroli",3912.0,296.0,6359.0,2.3679,0.9241,1.5679,0.8689,0.0,0.6039,0.4583,0.7354,1.7976,0.4691,0.0,0.6899,0.0,0.0,0.0,0.0,0.6899,0.4261,0.55,0.8286,0.6566,2.0352,0.8363,0.7891,0.7322,0.0,1.5213,0.7573,0.4398,0.4398,0.4398,6.4838,0.6242,0.9194,0.9194,0.9194,0.8453,0.7397,0.9778,0.6232,0.9147,0.6855,0.8385,5.6247,0.9032,0.8244,0.2563,0.8935,0.0,1.9742,0.4685,0.5881,0.9718,1.5599,0.9075,10.0782,0.9437,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.44,0.37,36.72,0.0,59.17,0.0,0.0,0.0,0.0,64.99,87.20999999999998,7.22,100.0,98.29,0.0,38.69,91.5,52.5926,16.8,18.0,40.1,46.9278,10.4,29.4,21.9,18.4,20.8,0.0,1.7,21.0,43.0,12.1,6.5,16.8,17.3,0.919,0.9111,0.4494,0.9314,0.7826
37,51,1200,1400000US37051001200,37051001200,12.0,Cumberland,NC,North Carolina,"Census Tract 12, Cumberland County, North Caroli",5156.0,392.0,7608.0,2.2841,0.903,1.4841,0.8279,0.0,0.6004,0.4441,0.8558,1.9003,0.5125,0.0,0.5819,0.0,0.0,0.0,0.0,0.5819,0.3628,0.4878,0.5104,0.746,1.7442,0.6472,0.7119,0.7444,0.0,1.4563,0.7153,0.234,0.234,0.234,5.9167,0.4985,0.8524,0.8524,0.8524,0.9418,0.7296,0.8605,0.8059,0.8807,0.7583,0.8019,5.7787,0.9245,0.4335,0.7243,0.9313,0.5373,2.6264,0.9173,0.7572,0.7932,1.5504,0.9027,10.8079,0.9856,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.43,0.36,40.4,0.0,29.82,0.0,0.0,0.0,0.0,83.87999999999998,62.4,6.25,88.20999999999998,99.23,0.0,10.77,79.79999999999998,65.0369,16.4,9.6,57.4,43.8567,12.2,27.3,14.6,25.4,22.7,1.6,8.0,2.1,46.0,12.3,6.7,18.2,18.8,0.9549,0.9233,0.4939,0.9564,0.87
37,51,1400,1400000US37051001400,37051001400,14.0,Cumberland,NC,North Carolina,"Census Tract 14, Cumberland County, North Caroli",6257.0,542.0,7535.0,2.6366,0.9824,1.8366,0.9732,0.0,0.5597,0.3242,0.6633,1.5472,0.3578,0.9409,0.5059,0.0,0.7972,0.0,0.0,2.244,0.9203,0.7024,0.3111,0.7746,1.7881,0.6782,0.522,0.5697,0.8674,1.9591,0.9408,0.1353,0.1353,0.1353,7.6737,0.8415,0.7131,0.7131,0.7131,0.9025,0.7373,0.958,0.7766,0.9293,0.7681,0.8768,5.9486,0.9466,0.5559,0.6893,0.9564,0.7132,2.9148,0.9811,0.9229,0.7007,1.6236,0.9357,11.2001,0.9951,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.3,0.28,34.92,4.64,15.4,0.0,14.33,0.0,0.0,20.62,44.82,5.93,40.06,66.87,0.92,0.66,54.5,59.051,16.7,14.8,54.1,48.4824,12.5,32.0,16.6,24.8,24.5,3.8,24.1,1.1,42.3,11.8,7.1,18.6,17.3,0.9077,0.8887,0.5871,0.9314,0.8885
37,51,1500,1400000US37051001500,37051001500,15.0,Cumberland,NC,North Carolina,"Census Tract 15, Cumberland County, North Caroli",2954.0,240.0,3824.0,2.0047,0.8226,1.6047,0.8857,0.0,0.5543,0.3551,0.6867,1.5961,0.3795,0.0,0.6059,0.0,0.7634,0.0,0.0,1.3693,0.708,0.6954,0.2998,0.8072,1.8024,0.6883,0.3286,0.6738,0.9748,1.9772,0.9427,0.0,0.0,0.0,6.745,0.6787,0.7,0.7,0.7,0.7138,0.5547,0.7663,0.6512,0.692,0.8374,0.7145,4.9299,0.7927,0.5139,0.6893,0.8316,0.5938,2.6286,0.9181,0.9521,0.6572,1.6093,0.9298,9.8678,0.926,1.0,0.0,0.0,0.0,1.0,2.0,0.4,0.0,9.28,0.3,35.46,0.0,35.86,0.0,8.57,0.0,0.0,22.17,43.76,5.58,8.19,89.68,62.95,0.0,52.6,42.0339,11.1,7.6,42.4,33.0317,14.8,23.4,15.9,24.8,18.7,2.1,30.1,0.8,38.1,10.3,6.8,15.4,12.9,0.8059,0.6494,0.516,0.7292,0.6567
37,51,1601,1400000US37051001601,37051001601,16.01,Cumberland,NC,North Carolina,"Census Tract 16.01, Cumberland County, North Car",7461.0,468.0,8589.0,0.9528,0.3262,0.9528,0.4793,0.0,0.5597,0.3091,0.6395,1.5083,0.3413,0.0,0.5022,0.0,0.0,0.0,0.0,0.5022,0.3247,0.5117,0.2067,0.512,1.2304,0.2068,0.6447,0.3725,0.0,1.0172,0.4907,0.0,0.0,0.0,4.2581,0.1474,0.687,0.687,0.687,0.6257,0.5106,0.7959,0.6465,0.7103,0.8214,0.3521,4.4625,0.7064,0.2212,0.7957,0.7586,0.5938,2.3693,0.7907,0.6586,0.6572,1.3158,0.7809,8.8346,0.8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.27,34.36,0.0,14.89,0.0,0.0,0.0,0.0,76.81,33.45,8.94,70.92,27.12,0.0,0.0,50.7,36.6069,10.1,8.1,42.0,33.8549,14.2,12.4,10.8,26.8,16.9,2.1,3.3,0.8,30.6,9.9,5.7,15.3,9.9,0.4213,0.5445,0.2923,0.3955,0.6465
37,51,1603,1400000US37051001603,37051001603,16.03,Cumberland,NC,North Carolina,"Census Tract 16.03, Cumberland County, North Car",3887.0,313.0,4242.0,2.0657,0.841,1.2657,0.7072,0.0,0.5686,0.3702,0.6642,1.603,0.3827,0.0,0.5949,0.0,0.0,0.0,0.0,0.5949,0.3694,0.6744,0.3266,0.6948,1.6958,0.6118,0.7891,0.3481,0.0,1.1372,0.5461,0.1434,0.1434,0.1434,5.1743,0.3273,0.7143,0.7143,0.7143,0.9082,0.7613,0.9513,0.7103,0.7743,0.7435,0.5249,5.3738,0.8658,0.2011,0.8351,0.8608,0.4935,2.3905,0.8043,0.8093,0.7238,1.5331,0.8945,10.0117,0.9384,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.33,0.31,34.94,0.0,33.03,0.0,0.0,0.0,0.0,27.32,46.28,6.83,100.0,23.22,0.0,1.23,54.7,59.8194,17.7,14.1,47.5,36.9039,11.8,17.2,10.4,27.7,19.6,1.3,11.5,1.3,35.1,11.4,5.7,18.9,12.9,0.6811,0.848,0.2923,0.7292,0.9016
37,51,1604,1400000US37051001604,37051001604,16.04,Cumberland,NC,North Carolina,"Census Tract 16.04, Cumberland County, North Car",8113.0,559.0,3969.0,1.6892,0.7059,1.2892,0.7216,0.0,0.5627,0.3702,0.667,1.5999,0.3811,0.0,0.6831,0.0,0.0,0.0,0.0,0.6831,0.4219,1.0,0.1126,0.6357,1.7483,0.6501,0.4082,0.7023,0.9249,2.0354,0.9489,0.0,0.0,0.0,6.0667,0.5318,0.7731,0.7731,0.7731,0.6932,0.4881,0.5241,0.6891,0.6277,0.4022,0.3228,3.7472,0.5579,0.1481,0.9654,0.7152,0.4599,2.2886,0.7357,0.9132,0.7622,1.6754,0.9538,8.4843,0.7574,0.0,1.0,0.0,1.0,0.0,2.0,0.4,0.0,9.31,0.31,35.01,0.0,57.04,0.0,0.0,0.0,0.0,0.0,19.52,7.44,19.34,94.46,13.27,0.0,64.7,40.6844,9.6,5.0,45.6,30.4882,5.7,11.6,9.2,33.6,16.0,1.1,22.5,1.7,32.5,10.4,5.4,15.6,10.4,0.536,0.6732,0.2406,0.4605,0.6768
37,51,1700,1400000US37051001700,37051001700,17.0,Cumberland,NC,North Carolina,"Census Tract 17, Cumberland County, North Caroli",9127.0,669.0,3728.0,1.6031,0.6693,1.2031,0.6663,0.0,0.5748,0.3844,0.6698,1.629,0.3946,0.0,0.5532,0.0,0.0,0.0,0.0,0.5532,0.3493,0.8194,0.3225,0.6655,1.8074,0.6919,0.6616,0.4,0.0,1.0616,0.512,0.1678,0.1678,0.1678,5.219,0.3372,0.7546,0.7546,0.7546,0.8242,0.6394,0.8424,0.649,0.8568,0.7315,0.3121,4.8554,0.7791,0.1314,0.9113,0.7806,0.6454,2.4687,0.848,0.855,0.3832,1.2382,0.7473,9.3169,0.8659,0.0,1.0,0.0,1.0,0.0,2.0,0.4,0.0,9.35,0.32,35.08,0.0,23.66,0.0,0.0,0.0,0.0,2.5,45.89,7.13,75.33,31.67,0.0,3.43,61.4,50.5768,13.3,9.1,42.2,41.994,11.5,11.3,8.8,30.2,17.4,2.7,15.5,0.1,33.7,10.7,5.6,17.1,11.7,0.605,0.7373,0.2747,0.6162,0.8043
37,51,1800,1400000US37051001800,37051001800,18.0,Cumberland,NC,North Carolina,"Census Tract 18, Cumberland County, North Caroli",2353.0,199.0,14916.0,2.1182,0.857,1.3182,0.7387,0.0,0.588,0.4723,0.6985,1.7588,0.4519,0.0,0.3041,0.0,0.0,0.0,0.0,0.3041,0.2281,1.0,0.7434,0.5748,2.3182,0.9577,0.6826,0.7399,0.0,1.4225,0.6938,0.1865,0.1865,0.1865,5.9901,0.5146,0.6705,0.6705,0.6705,0.7195,0.6394,0.7849,0.6969,0.731,0.8895,0.5082,4.9694,0.7994,0.5923,0.4573,0.9345,0.5088,2.4929,0.8606,0.0,0.6882,0.6882,0.3939,8.821,0.8036,1.0,0.0,1.0,1.0,1.0,4.0,0.8,0.0,9.39,0.38,35.77,0.0,0.38,0.0,0.0,0.0,0.0,0.0,80.95999999999998,8.17,80.81999999999998,98.93,0.0,5.36,48.4,42.4229,13.3,7.9,46.3,34.7869,17.3,16.7,17.2,21.5,22.9,1.4,0.0,1.0,38.5,10.2,7.9,15.6,13.9,0.8184,0.6245,0.778,0.8009,0.6768
37,51,1901,1400000US37051001901,37051001901,19.01,Cumberland,NC,North Carolina,"Census Tract 19.01, Cumberland County, North Car",1976.0,166.0,1812.0,1.3783,0.5638,0.9783,0.5006,0.0,0.5716,0.3242,0.6614,1.5572,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7534,0.3634,0.633,1.7498,0.6511,0.3165,0.0,0.0,0.3165,0.1054,0.0,0.0,0.0,3.6235,0.0673,0.7101,0.7101,0.7101,0.7148,0.6687,0.7849,0.6648,0.6463,0.9165,0.7145,5.1105,0.8227,0.3053,0.7008,0.8697,0.6037,2.4795,0.8536,0.8599,0.5527,1.4126,0.8313,9.7127,0.911,0.0,1.0,0.0,1.0,0.0,2.0,0.4,0.0,9.34,0.28,34.88,0.0,0.0,0.0,0.0,0.0,0.0,10.67,49.75,7.5,6.59,0.0,0.0,0.0,54.1,42.1053,14.2,7.9,43.5,31.2195,19.1,23.4,12.4,25.0,19.9,2.2,16.0,0.4,34.5,10.7,6.0,17.1,12.2,0.65,0.7373,0.3472,0.6662,0.8043
37,51,1902,1400000US37051001902,37051001902,19.02,Cumberland,NC,North Carolina,"Census Tract 19.02, Cumberland County, North Car",4516.0,268.0,3704.0,1.8708,0.7752,1.0708,0.5729,0.0,0.5847,0.3993,0.6855,1.6695,0.4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7001,0.5348,2.2349,0.9307,0.4169,0.4138,0.0,0.8307,0.4101,0.0,0.0,0.0,4.7351,0.2326,0.7492,0.7492,0.7492,0.6883,0.5372,0.8708,0.5845,0.7746,0.7583,0.5452,4.7589,0.7619,0.5319,0.487,0.8581,0.477,2.354,0.7814,0.4399,0.7865,1.2264,0.7424,9.0885,0.8382,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.38,0.33,35.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.65999999999998,8.67,20.65,34.17,0.0,0.0,60.5,40.3728,10.7,9.9,37.3,36.9266,12.2,17.8,16.2,21.9,19.5,1.2,0.4,2.0,37.8,10.5,6.6,16.1,13.5,0.7959,0.6964,0.471,0.774,0.7237
37,51,1903,1400000US37051001903,37051001903,19.03,Cumberland,NC,North Carolina,"Census Tract 19.03, Cumberland County, North Car",4105.0,294.0,2094.0,1.9727,0.812,1.1727,0.6455,0.0,0.5847,0.3993,0.6815,1.6655,0.4124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6398,0.6122,2.252,0.937,0.3268,0.4754,0.0,0.8022,0.3992,0.0,0.0,0.0,4.7197,0.2296,0.7385,0.7385,0.7385,0.8481,0.7568,0.942,0.7854,0.8668,0.9009,0.6672,5.7672,0.9232,0.3222,0.3073,0.9851,0.6129,2.2275,0.6897,0.7522,0.5876,1.3398,0.7928,10.073,0.9431,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.38,0.33,35.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.97,7.71,7.95,46.29,0.0,0.0,58.6,52.8806,17.5,13.3,55.0,42.7213,18.0,21.7,12.7,19.3,28.8,2.3,7.7,0.5,35.2,10.7,6.4,17.0,12.8,0.6858,0.7373,0.4287,0.7203,0.7971
37,51,2001,1400000US37051002001,37051002001,20.01,Cumberland,NC,North Carolina,"Census Tract 20.01, Cumberland County, North Car",3074.0,268.0,13406.0,0.8332,0.256,0.8332,0.3818,0.0,0.5972,0.5115,0.6993,1.808,0.4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3009,0.5096,1.8105,0.6941,0.7891,0.7666,0.0,1.5557,0.7805,0.1474,0.1474,0.1474,5.3216,0.36,0.7605,0.7605,0.7605,0.719,0.1907,0.8105,0.9076,0.6228,0.751,0.2173,4.2189,0.6589,0.1272,0.5614,0.5243,0.0,1.2129,0.0629,0.4769,0.0,0.4769,0.2368,6.6692,0.4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.41,35.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.86,9.0,100.0,100.0,0.0,1.57,62.4,42.3878,4.3,8.4,72.2,30.2927,12.0,8.8,8.7,22.9,12.9,0.0,0.6,0.0,27.5,9.3,5.2,14.8,8.6,0.2437,0.3679,0.2082,0.2307,0.5944
37,51,2002,1400000US37051002002,37051002002,20.02,Cumberland,NC,North Carolina,"Census Tract 20.02, Cumberland County, North Car",4882.0,376.0,4581.0,1.425,0.5872,1.225,0.6809,0.0,0.5911,0.4987,0.6961,1.7859,0.4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4611,0.6186,2.0797,0.8604,0.7891,0.7666,0.0,1.5557,0.7805,0.0,0.0,0.0,5.4213,0.3829,0.7475,0.7475,0.7475,0.7192,0.369,0.8956,0.8213,0.7874,0.8489,0.4154,4.8568,0.7794,0.4397,0.5316,0.8697,0.6037,2.4447,0.8354,0.4558,0.6153,1.0711,0.6897,9.1201,0.8421,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,9.4,0.4,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19,7.67,100.0,100.0,0.0,0.0,60.2,42.4031,7.3,10.8,59.2,37.6344,15.3,14.1,14.7,22.5,19.9,2.2,0.5,0.6,33.5,10.2,5.7,15.9,11.8,0.5934,0.6245,0.2923,0.6264,0.7053
37,51,2100,1400000US37051002100,37051002100,21.0,Cumberland,NC,North Carolina,"Census Tract 21, Cumberland County, North Caroli",3839.0,301.0,10531.0,1.1499,0.4415,1.1499,0.6299,0.0,0.6039,0.5237,0.7061,1.8337,0.4845,0.0,0.295,0.0,0.0,0.0,0.0,0.295,0.2236,0.8058,0.6142,0.5096,1.9296,0.7722,0.5564,0.6315,0.0,1.1879,0.5692,0.4398,0.4398,0.4398,5.686,0.4435,0.696,0.696,0.696,0.6309,0.5884,0.3296,0.8108,0.8303,0.8092,0.6619,4.6611,0.7441,0.4767,0.414,0.6937,0.5938,2.1782,0.6489,0.5881,0.0,0.5881,0.3287,8.1234,0.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0.42,35.97,0.0,0.2,0.0,0.0,0.0,0.0,3.82,70.97,9.0,47.95,80.84,0.0,38.69,52.0,36.9026,11.9,3.6,58.0,40.1557,13.8,21.5,15.3,20.9,15.6,2.1,1.7,0.0,31.8,9.7,5.9,14.3,10.3,0.4937,0.4859,0.3289,0.4476,0.538
37,51,2200,1400000US37051002200,37051002200,22.0,Cumberland,NC,North Carolina,"Census Tract 22, Cumberland County, North Caroli",2296.0,265.0,2912.0,1.3349,0.5424,1.1349,0.6196,0.0,0.607,0.4583,0.6923,1.7576,0.4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2347,0.7101,1.9448,0.7823,0.7891,0.7666,0.0,1.5557,0.7805,0.16,0.16,0.16,5.4181,0.3822,0.7469,0.7469,0.7469,0.7465,0.5842,0.9205,0.964,0.9332,0.6387,0.433,5.2201,0.8411,0.0617,0.2303,0.6597,0.4935,1.4452,0.1225,0.5947,0.4452,1.0399,0.6817,8.4521,0.7527,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,9.45,0.37,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79,6.67,100.0,100.0,0.0,2.7,60.1,44.3231,11.8,11.9,86.2,48.9547,9.4,14.6,6.6,17.9,15.0,1.3,1.8,0.2,32.4,10.3,4.4,16.4,11.8,0.53,0.6494,0.0995,0.6264,0.7508
37,51,2300,1400000US37051002300,37051002300,23.0,Cumberland,NC,North Carolina,"Census Tract 23, Cumberland County, North Caroli",4360.0,452.0,1697.0,2.4574,0.9455,1.6574,0.9073,0.0,0.6105,0.4583,0.6946,1.7634,0.454,0.0,0.5608,0.0,0.7621,0.0,0.0,1.3229,0.6944,1.0,0.4804,0.7273,2.2077,0.9194,0.7226,0.7199,0.0,1.4425,0.7066,0.4366,0.4366,0.4366,7.1731,0.7597,0.8189,0.8189,0.8189,0.8943,0.5547,0.5721,0.8349,0.8871,0.7966,0.7984,5.3381,0.8595,0.3915,0.3715,0.9128,0.5498,2.2256,0.6882,0.821,0.3832,1.2042,0.7342,9.5868,0.8977,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.46,0.37,35.66,0.0,25.14,0.0,8.41,0.0,0.0,0.0,59.86,6.44,90.67,96.92,0.0,38.14,73.29999999999998,57.9587,11.1,5.4,61.0,44.3428,13.4,27.1,13.9,20.3,21.7,1.7,12.4,0.1,39.1,11.9,6.0,18.3,16.1,0.8361,0.8966,0.3472,0.9006,0.8751
37,51,2401,1400000US37051002401,37051002401,24.01,Cumberland,NC,North Carolina,"Census Tract 24.01, Cumberland County, North Car",1439.0,160.0,858.0,2.6277,0.9812,1.8277,0.9704,0.0,0.6137,0.3993,0.6863,1.6993,0.4274,0.0,0.8577,0.0,0.9525,0.0,0.0,1.8102,0.8668,1.0,0.5836,0.581,2.1646,0.9005,0.7891,0.6911,0.0,1.4802,0.7304,0.4398,0.4398,0.4398,7.5941,0.8292,0.8935,0.8935,0.8935,0.9633,0.837,0.9127,0.9275,0.9618,0.9575,0.961,6.5208,0.9948,0.3858,0.7724,0.8516,0.4599,2.4697,0.8486,0.9859,0.6882,1.6741,0.9533,11.5581,0.9985,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.47,0.33,35.45,0.0,100.0,0.0,83.59999999999998,0.0,0.0,0.0,68.42,8.08,100.0,92.65,0.0,38.69,87.2,69.3537,21.7,11.5,76.29999999999998,53.12,23.7,42.6,13.8,26.3,19.3,1.1,43.5,1.0,43.0,13.3,5.0,21.4,18.5,0.919,0.9632,0.1785,0.952,0.9683
37,51,2402,1400000US37051002402,37051002402,24.02,Cumberland,NC,North Carolina,"Census Tract 24.02, Cumberland County, North Car",3021.0,258.0,1689.0,2.5003,0.9562,1.7003,0.9251,0.0,0.6105,0.3844,0.6886,1.6835,0.4202,0.0,0.8179,0.0,0.9311,0.0,0.0,1.749,0.8421,1.0,0.4448,0.8376,2.2824,0.9471,0.7862,0.7572,0.0,1.5434,0.7721,0.4398,0.4398,0.4398,7.6981,0.8448,0.8416,0.8416,0.8416,0.8499,0.2203,0.8855,0.9346,0.9272,0.8446,0.7295,5.3916,0.8685,0.2416,0.3715,0.8132,0.2881,1.7144,0.2624,0.8344,0.4452,1.2796,0.7647,9.2272,0.8555,1.0,1.0,0.0,1.0,1.0,4.0,0.8,0.0,9.46,0.32,35.51,0.0,95.42,0.0,69.34,0.0,0.0,0.0,56.75,5.22,99.95,99.83,0.0,38.69,77.7,53.0815,4.8,10.4,77.9,48.2652,15.1,24.0,11.2,20.3,18.2,0.4,13.6,0.2,35.8,11.2,4.5,17.3,12.8,0.7141,0.8225,0.1118,0.7203,0.8182
37,51,2501,1400000US37051002501,37051002501,25.01,Cumberland,NC,North Carolina,"Census Tract 25.01, Cumberland County, North Car",7613.0,548.0,5424.0,1.6857,0.7045,1.2857,0.7194,0.0,0.6105,0.3702,0.68,1.6607,0.41,0.0,0.4696,0.0,0.7729,0.0,0.0,1.2425,0.6694,1.0,0.2633,0.633,1.8963,0.7508,0.3595,0.7294,0.0,1.0889,0.5238,0.4158,0.4158,0.4158,6.3042,0.5845,0.7883,0.7883,0.7883,0.6217,0.358,0.7663,0.6737,0.7691,0.6127,0.2661,4.0676,0.6277,0.5139,0.5094,0.9108,0.2137,2.1478,0.6243,0.5337,0.5527,1.0864,0.6938,8.0901,0.7012,1.0,0.0,0.0,0.0,1.0,2.0,0.4,0.0,9.46,0.31,35.3,0.0,10.46,0.0,9.91,0.0,0.0,0.0,40.04,7.5,12.4,97.98,0.0,35.0,67.6,36.3757,7.1,7.6,44.3,36.6464,8.9,10.1,15.9,22.2,21.6,0.2,1.0,0.4,37.7,10.0,6.3,13.3,13.0,0.7925,0.5713,0.4075,0.7369,0.4205
37,51,2502,1400000US37051002502,37051002502,25.02,Cumberland,NC,North Carolina,"Census Tract 25.02, Cumberland County, North Car",7852.0,603.0,6737.0,1.1186,0.4237,1.1186,0.6085,0.0,0.6105,0.279,0.6725,1.562,0.364,0.0,0.4293,0.0,0.0,0.0,0.0,0.4293,0.2895,0.8378,0.2268,0.6513,1.7159,0.6278,0.7735,0.6756,0.0,1.4491,0.7107,0.126,0.126,0.126,5.2823,0.3514,0.7528,0.7528,0.7528,0.6361,0.322,0.8338,0.8918,0.7821,0.6073,0.4939,4.567,0.7264,0.226,0.5019,0.6711,0.3205,1.7195,0.2657,0.5589,0.9533,1.5122,0.8842,8.5515,0.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46,0.25,35.14,0.0,6.54,0.0,0.0,0.0,0.0,1.07,35.86,7.28,99.25,89.92,0.0,0.18,61.1,37.2225,6.5,8.9,69.4,37.332,8.8,16.3,10.9,22.1,15.2,0.5,1.3,11.5,26.7,9.7,4.8,14.9,8.1,0.2035,0.4859,0.1505,0.174,0.6058
37,51,2503,1400000US37051002503,37051002503,25.03,Cumberland,NC,North Carolina,"Census Tract 25.03, Cumberland County, North Car",4488.0,427.0,2997.0,0.6578,0.1628,0.6578,0.2497,0.0,0.6137,0.3242,0.6698,1.6077,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.246,0.5778,1.8238,0.7035,0.4053,0.7666,0.0,1.1719,0.5617,0.2008,0.2008,0.2008,4.8042,0.2469,0.696,0.696,0.696,0.4579,0.115,0.3296,0.765,0.6573,0.482,0.3192,3.126,0.4198,0.2624,0.3715,0.5031,0.2881,1.4251,0.1152,0.5337,0.5072,1.0409,0.6823,6.288,0.4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.28,35.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09,8.11,18.9,100.0,0.0,6.97,52.0,27.8129,3.0,3.6,52.8,31.6432,6.8,11.5,11.6,20.3,12.6,0.4,1.0,0.3,30.5,9.7,5.6,14.6,9.8,0.4154,0.4859,0.2747,0.3826,0.5724
37,51,2504,1400000US37051002504,37051002504,25.04,Cumberland,NC,North Carolina,"Census Tract 25.04, Cumberland County, North Car",7315.0,530.0,4406.0,1.0129,0.3623,1.0129,0.5289,0.0,0.617,0.2631,0.6576,1.5377,0.3536,0.0,0.4757,0.0,0.0,0.0,0.0,0.4757,0.3121,1.0,0.2212,0.6823,1.9035,0.7555,0.3644,0.6274,0.0,0.9918,0.4783,0.136,0.136,0.136,5.0447,0.2986,0.7151,0.7151,0.7151,0.5655,0.4881,0.6061,0.6693,0.7914,0.4251,0.4154,3.9609,0.6044,0.1787,0.9064,0.6774,0.5232,2.2857,0.7336,0.7717,0.4452,1.2169,0.7385,8.1786,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.24,34.79,0.0,11.22,0.0,0.0,0.0,0.0,0.0,35.19,6.94,13.07,80.0,0.0,0.71,54.8,33.2968,9.6,5.7,43.9,37.8523,6.0,14.1,9.9,30.0,15.3,1.5,8.9,0.2,33.9,9.7,6.0,13.8,11.1,0.6164,0.4859,0.3472,0.5479,0.4797
